frame,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
233,0.24958102405071259,0.7540296912193298,-0.053589724004268646,0.9993990659713745,0.25095704197883606,0.7419523596763611,-0.06396741420030594,0.9994062185287476,0.2522227466106415,0.7416413426399231,-0.06397742033004761,0.9994084239006042,0.2537236511707306,0.741144061088562,-0.06403148919343948,0.999539315700531,0.2501183748245239,0.7412338852882385,-0.04245540872216225,0.9992067813873291,0.2507944405078888,0.7404837012290955,-0.04245138168334961,0.9991729855537415,0.25170013308525085,0.7395499348640442,-0.04249342158436775,0.9993293285369873,0.2671392858028412,0.7390159368515015,-0.1026814877986908,0.9994087815284729,0.2651898264884949,0.7370175123214722,-0.006260095629841089,0.9992002248764038,0.2571096420288086,0.7632458209991455,-0.06823636591434479,0.9993758201599121,0.2560484707355499,0.7625367045402527,-0.040218062698841095,0.9990074634552002,0.30253008008003235,0.7893644571304321,-0.15460552275180817,0.9999682307243347,0.2958044707775116,0.7719749212265015,0.04129951819777489,0.9989544153213501,0.3269316554069519,0.8788703680038452,-0.18577030301094055,0.9757598042488098,0.3091254234313965,0.8509553670883179,0.04450325295329094,0.4328021705150604,0.32905101776123047,0.9577215313911438,-0.18448062241077423,0.9208149313926697,0.3044482171535492,0.9146752953529358,0.016850002110004425,0.3892182409763336,0.33704695105552673,0.9751490950584412,-0.20834119617938995,0.8784175515174866,0.3033086061477661,0.9278348088264465,0.013354412280023098,0.36960023641586304,0.33107149600982666,0.9790096879005432,-0.2084660828113556,0.880250871181488,0.2996005713939667,0.9285557270050049,-0.007577930577099323,0.3609243631362915,0.32695358991622925,0.9722639322280884,-0.18536867201328278,0.8417626619338989,0.30102577805519104,0.9250842332839966,0.006146610248833895,0.3430563509464264,0.3016275465488434,0.9228377342224121,-0.06498990207910538,0.9997376799583435,0.29461148381233215,0.894129753112793,0.06495874375104904,0.9992978572845459,0.22526849806308746,0.8677312135696411,-0.07969371229410172,0.9146291017532349,0.22903123497962952,0.8663783669471741,0.09510286152362823,0.3624823987483978,0.18150459229946136,0.9572584629058838,0.008521145209670067,0.7648285031318665,0.18604885041713715,0.9433666467666626,0.12417047470808029,0.4506802260875702,0.1833648830652237,0.9815381169319153,0.017375361174345016,0.781817615032196,0.1924414038658142,0.9641562700271606,0.12493386119604111,0.5601795315742493,0.14381259679794312,0.9557693600654602,0.02020588144659996,0.8078563809394836,0.1465146392583847,0.9490553140640259,0.12171931564807892,0.5391285419464111
234,0.250557005405426,0.7534968852996826,-0.10483067482709885,0.999413788318634,0.25275129079818726,0.741922914981842,-0.11661795526742935,0.9994276165962219,0.25413599610328674,0.7417377829551697,-0.1165992021560669,0.9994275569915771,0.25574353337287903,0.7414237260818481,-0.11664026230573654,0.9995619058609009,0.25178229808807373,0.74102383852005,-0.09581007808446884,0.9992379546165466,0.25239717960357666,0.740311324596405,-0.09584888070821762,0.9991997480392456,0.25323614478111267,0.7394760847091675,-0.09590069949626923,0.9993525743484497,0.2695121169090271,0.7407439351081848,-0.1508408486843109,0.9994394779205322,0.26700642704963684,0.7385512590408325,-0.057523779571056366,0.9992340207099915,0.2573924958705902,0.7632205486297607,-0.11637821048498154,0.9994223713874817,0.2561019957065582,0.7623196840286255,-0.08925767987966537,0.999066174030304,0.3090253174304962,0.7966930866241455,-0.176746666431427,0.9999675154685974,0.2906137704849243,0.7726139426231384,0.0034922596532851458,0.9989875555038452,0.33110177516937256,0.8870283961296082,-0.1981043964624405,0.9759020209312439,0.28150561451911926,0.8426402807235718,0.06395065784454346,0.3946198523044586,0.33749815821647644,0.9663007259368896,-0.21518883109092712,0.9227081537246704,0.25160446763038635,0.8733264207839966,0.09130572527647018,0.3586970567703247,0.3478136360645294,0.983447790145874,-0.23525461554527283,0.8788043260574341,0.23727701604366302,0.8713065385818481,0.10235848277807236,0.34155669808387756,0.34083986282348633,0.9870671629905701,-0.24043866991996765,0.8809520602226257,0.24136433005332947,0.879826009273529,0.0819944217801094,0.3341161608695984,0.334834486246109,0.9817314147949219,-0.21817931532859802,0.8428623080253601,0.2445918619632721,0.8794176578521729,0.08315364271402359,0.31880977749824524,0.30476897954940796,0.9198110699653625,-0.05973741039633751,0.9996981620788574,0.29127901792526245,0.881219744682312,0.05976606532931328,0.9992807507514954,0.22327277064323425,0.8784877061843872,-0.07619071006774902,0.9104101061820984,0.2243630290031433,0.8598828911781311,0.07962693274021149,0.38303232192993164,0.17373056709766388,0.9525362849235535,0.004428273998200893,0.7718365788459778,0.1766890436410904,0.941408634185791,0.1129213273525238,0.4606584906578064,0.17171229422092438,0.9782260656356812,0.011819039471447468,0.7831721901893616,0.17524944245815277,0.9619527459144592,0.11263975501060486,0.5624909996986389,0.13308197259902954,0.9442303776741028,-0.006355985067784786,0.8119678497314453,0.13388973474502563,0.9403696656227112,0.10143177956342697,0.5493976473808289
235,0.25290197134017944,0.75284743309021,-0.12610583007335663,0.9994435906410217,0.2549015283584595,0.7417078018188477,-0.1393842250108719,0.9994675517082214,0.25622695684432983,0.7417061924934387,-0.13935528695583344,0.9994655847549438,0.25774094462394714,0.741640567779541,-0.1393863707780838,0.9995965957641602,0.2540249526500702,0.7407386898994446,-0.11848396807909012,0.999287486076355,0.25466445088386536,0.7401167750358582,-0.11855494230985641,0.9992428421974182,0.255514919757843,0.739406406879425,-0.11860684305429459,0.9993885159492493,0.27049586176872253,0.7424605488777161,-0.17514705657958984,0.9994834065437317,0.26838916540145874,0.7394923567771912,-0.08200788497924805,0.9992762804031372,0.2596689462661743,0.7631210088729858,-0.1375243365764618,0.9994717836380005,0.2585245370864868,0.7622170448303223,-0.11037328839302063,0.9991292953491211,0.31271761655807495,0.8031075596809387,-0.19193559885025024,0.9999677538871765,0.2927964925765991,0.7707980871200562,-0.012194621376693249,0.9990423321723938,0.33397144079208374,0.891237199306488,-0.21655111014842987,0.9763050079345703,0.2711919844150543,0.8074090480804443,0.08544909954071045,0.3725174367427826,0.3466302752494812,0.9707353115081787,-0.24852055311203003,0.9270341396331787,0.23021559417247772,0.8133496046066284,0.14053353667259216,0.35659053921699524,0.3563240170478821,0.9890975952148438,-0.2709374725818634,0.8843251466751099,0.21984542906284332,0.8123942613601685,0.15712012350559235,0.34113985300064087,0.3505929410457611,0.991908073425293,-0.27983301877975464,0.8867964744567871,0.21771033108234406,0.8120956420898438,0.13521571457386017,0.335944801568985,0.3448435068130493,0.9878578782081604,-0.2532026469707489,0.8506816625595093,0.22164906561374664,0.8131161332130432,0.13274283707141876,0.324381023645401,0.30551421642303467,0.9144596457481384,-0.05990419536828995,0.9997058510780334,0.2918623089790344,0.8765401244163513,0.05986630916595459,0.9993166327476501,0.22524195909500122,0.8795585632324219,-0.08595987409353256,0.9058122634887695,0.22473135590553284,0.8622393012046814,0.1122807115316391,0.3996759057044983,0.16398613154888153,0.9487941265106201,-0.03156726807355881,0.7889395356178284,0.19739539921283722,0.9301274418830872,0.16510729491710663,0.4697797894477844,0.15829353034496307,0.9714821577072144,-0.02722901664674282,0.7992147207260132,0.2027825266122818,0.9480870366096497,0.1693311184644699,0.5677158832550049,0.12372814863920212,0.9324970841407776,-0.0702178105711937,0.8250036835670471,0.16048263013362885,0.9367425441741943,0.15449650585651398,0.5575481057167053
236,0.26109129190444946,0.7545479536056519,-0.14539213478565216,0.9994812607765198,0.2634831368923187,0.7433534264564514,-0.16073080897331238,0.9995097517967224,0.2648743689060211,0.7433899641036987,-0.16070951521396637,0.9995071887969971,0.26646602153778076,0.7433273196220398,-0.1607537716627121,0.9996317028999329,0.2622765898704529,0.7422053813934326,-0.1386745274066925,0.9993381500244141,0.26277121901512146,0.7415027022361755,-0.1387634128332138,0.9992844462394714,0.26341763138771057,0.7406823635101318,-0.13881677389144897,0.9994216561317444,0.2788724899291992,0.7437295913696289,-0.19863596558570862,0.9995281100273132,0.2756670415401459,0.7403655052185059,-0.10022924840450287,0.9993162155151367,0.2673972249031067,0.7644851803779602,-0.15669065713882446,0.9995205402374268,0.26550784707069397,0.7632794976234436,-0.12797436118125916,0.9991975426673889,0.3193877637386322,0.8047469854354858,-0.21416163444519043,0.9999695420265198,0.29415419697761536,0.7679439783096313,-0.02546183578670025,0.9991059303283691,0.33654966950416565,0.8930432796478271,-0.24803824722766876,0.9779046773910522,0.26696255803108215,0.785691499710083,0.08078252524137497,0.37909969687461853,0.35155758261680603,0.9732353091239929,-0.28726375102996826,0.9332677721977234,0.2256583869457245,0.7878905534744263,0.1434285044670105,0.3840383291244507,0.3609238266944885,0.989992618560791,-0.311715692281723,0.8935540318489075,0.214705228805542,0.7873541116714478,0.1605047732591629,0.3665901720523834,0.35681048035621643,0.9922443628311157,-0.3233782947063446,0.8959718346595764,0.21315723657608032,0.7867282629013062,0.13849955797195435,0.3633687198162079,0.3519212305545807,0.9888131618499756,-0.29312193393707275,0.8628678917884827,0.21725347638130188,0.787761926651001,0.1356084942817688,0.3565724790096283,0.3060135543346405,0.9122887253761292,-0.0612960085272789,0.9997212886810303,0.2923524081707001,0.8762090802192688,0.06139818951487541,0.9993658661842346,0.22415480017662048,0.8956971168518066,-0.08717904984951019,0.902401864528656,0.22481867671012878,0.8770068883895874,0.13124781847000122,0.422451376914978,0.15536515414714813,0.947080671787262,-0.04326385632157326,0.8064519762992859,0.2259937971830368,0.9326319098472595,0.2014966756105423,0.48175138235092163,0.14836512506008148,0.9670384526252747,-0.03912506625056267,0.8166191577911377,0.22949710488319397,0.9486280083656311,0.20861677825450897,0.5770079493522644,0.11859956383705139,0.9255618453025818,-0.08036933094263077,0.8380512595176697,0.20067691802978516,0.9435828924179077,0.1969548612833023,0.5623514652252197
237,0.2679292857646942,0.7540415525436401,-0.14498859643936157,0.9995171427726746,0.27154454588890076,0.7429563999176025,-0.16011914610862732,0.9995492100715637,0.27305710315704346,0.7431532740592957,-0.1600932627916336,0.9995464086532593,0.27474144101142883,0.7433068752288818,-0.16015808284282684,0.9996637105941772,0.27036580443382263,0.7417107224464417,-0.13808606564998627,0.9993855357170105,0.2709799110889435,0.7410436272621155,-0.13819710910320282,0.9993292689323425,0.27176979184150696,0.7402829527854919,-0.1382715404033661,0.9994579553604126,0.2872680723667145,0.7446357607841492,-0.19702617824077606,0.9995687007904053,0.2839820086956024,0.7398812174797058,-0.09870051592588425,0.9993619322776794,0.2742682695388794,0.7643406391143799,-0.15570279955863953,0.9995631575584412,0.27216264605522156,0.7629376649856567,-0.12697775661945343,0.9992563128471375,0.3261924684047699,0.8094156980514526,-0.20996598899364471,0.9999706745147705,0.29591482877731323,0.7624066472053528,-0.029905298724770546,0.9991683959960938,0.34010469913482666,0.8956634402275085,-0.24576041102409363,0.9783235192298889,0.2640133798122406,0.7760142087936401,0.07418422400951385,0.4000132083892822,0.3543104827404022,0.9752956032752991,-0.2854165732860565,0.9361884593963623,0.22179076075553894,0.7659285664558411,0.14080746471881866,0.4126254618167877,0.36348068714141846,0.9910523891448975,-0.30975160002708435,0.8967917561531067,0.21138063073158264,0.763548731803894,0.1578635275363922,0.39024174213409424,0.3595842719078064,0.9936447739601135,-0.32230859994888306,0.8993250131607056,0.2112923413515091,0.7641699910163879,0.13715849816799164,0.3884892463684082,0.35511839389801025,0.9901090264320374,-0.2922169268131256,0.8686265349388123,0.21464160084724426,0.7659761905670166,0.1335751712322235,0.3852597773075104,0.3070819079875946,0.9109047055244446,-0.06238348409533501,0.9997376799583435,0.2926585078239441,0.8738389015197754,0.06253816932439804,0.9994131922721863,0.22317460179328918,0.9000275731086731,-0.10077991336584091,0.8994472622871399,0.2249191403388977,0.8861640095710754,0.12612739205360413,0.4327622056007385,0.14839902520179749,0.945167601108551,-0.07434061169624329,0.8219215869903564,0.20395493507385254,0.9311918616294861,0.18179483711719513,0.4794241189956665,0.14009901881217957,0.9646679162979126,-0.07203536480665207,0.8318414688110352,0.2022135853767395,0.9473704099655151,0.1870431900024414,0.5690290927886963,0.1151990070939064,0.9173691868782043,-0.1203433945775032,0.8501379489898682,0.1764306128025055,0.9338340163230896,0.17053230106830597,0.5554496049880981
238,0.2770971655845642,0.753654420375824,-0.16604475677013397,0.9995582103729248,0.2816241979598999,0.7429558634757996,-0.1810697764158249,0.9995902180671692,0.2832287549972534,0.7431932091712952,-0.18104274570941925,0.9995875358581543,0.28503328561782837,0.7433965802192688,-0.18111476302146912,0.999695360660553,0.2801890969276428,0.7415092587471008,-0.15973642468452454,0.9994380474090576,0.2807064652442932,0.7407788634300232,-0.15985433757305145,0.999382495880127,0.28136369585990906,0.7399846315383911,-0.1599188596010208,0.9995011687278748,0.298221617937088,0.7451944947242737,-0.21308021247386932,0.9996094107627869,0.2928919792175293,0.7396146059036255,-0.11800090968608856,0.9994153380393982,0.2830686569213867,0.7638920545578003,-0.17450329661369324,0.9996050000190735,0.28061047196388245,0.7627516984939575,-0.1466720551252365,0.9993215799331665,0.33374255895614624,0.8114238977432251,-0.22098538279533386,0.999972939491272,0.2967757284641266,0.7590298056602478,-0.04695635661482811,0.9992361068725586,0.3443959057331085,0.8961797952651978,-0.2587694227695465,0.9798784255981445,0.2610558569431305,0.7597218155860901,0.06490438431501389,0.44093847274780273,0.3545490801334381,0.9800673723220825,-0.2993752062320709,0.9411541223526001,0.22345267236232758,0.7469540238380432,0.13845467567443848,0.45629432797431946,0.3637744188308716,0.9954009056091309,-0.32394886016845703,0.9037503004074097,0.21300040185451508,0.7444965839385986,0.1547485888004303,0.42964407801628113,0.35960379242897034,0.9992280006408691,-0.33803898096084595,0.9062312245368958,0.2134099155664444,0.746060848236084,0.13532136380672455,0.4288747310638428,0.3548748791217804,0.9941938519477844,-0.30663546919822693,0.8781136274337769,0.21704383194446564,0.7479981184005737,0.1319253295660019,0.42753827571868896,0.30820798873901367,0.9107463359832764,-0.06236780434846878,0.999755322933197,0.29283857345581055,0.8739693760871887,0.06252476572990417,0.9994575381278992,0.2232135832309723,0.9009772539138794,-0.10613797605037689,0.8953993320465088,0.22254757583141327,0.8871628642082214,0.13356712460517883,0.4388972818851471,0.14626821875572205,0.9421877264976501,-0.08803539723157883,0.8361939191818237,0.20339897274971008,0.927441418170929,0.20665743947029114,0.47202014923095703,0.13655708730220795,0.9601478576660156,-0.08624155819416046,0.8462796807289124,0.20217177271842957,0.9423681497573853,0.2138940840959549,0.5594074726104736,0.11491942405700684,0.9124177694320679,-0.1335955709218979,0.8613777756690979,0.17602644860744476,0.9273962378501892,0.20216967165470123,0.5451575517654419
239,0.2866045832633972,0.7530683875083923,-0.19893282651901245,0.9996011853218079,0.29201430082321167,0.7428359389305115,-0.21044717729091644,0.9996305108070374,0.2941271960735321,0.7431833744049072,-0.21041809022426605,0.9996280074119568,0.2965121567249298,0.743531346321106,-0.21048623323440552,0.9997254014015198,0.2895902395248413,0.7412876486778259,-0.19339902698993683,0.9994928240776062,0.28983938694000244,0.7405751347541809,-0.1935204118490219,0.9994421601295471,0.2902086675167084,0.7398322224617004,-0.19358088076114655,0.9995495676994324,0.3083227872848511,0.7455398440361023,-0.22207827866077423,0.9996481537818909,0.301429808139801,0.7394212484359741,-0.146489217877388,0.9994727373123169,0.29273712635040283,0.7631984353065491,-0.19930307567119598,0.9996442198753357,0.2894793152809143,0.760933518409729,-0.17721989750862122,0.999388575553894,0.33889833092689514,0.8120737075805664,-0.2175057828426361,0.9999754428863525,0.2979881465435028,0.7544587850570679,-0.06692937016487122,0.9993100762367249,0.348204106092453,0.8934822082519531,-0.24952326714992523,0.9815739393234253,0.2641400098800659,0.745853066444397,0.05637975037097931,0.4777618944644928,0.35734209418296814,0.9794489741325378,-0.29823100566864014,0.9450070261955261,0.22936399281024933,0.733075737953186,0.13798236846923828,0.4943826198577881,0.36619898676872253,0.9960649013519287,-0.31972602009773254,0.9082528352737427,0.2197675257921219,0.7298559546470642,0.1551079899072647,0.4633040428161621,0.3625868856906891,0.9995687007904053,-0.3365405201911926,0.9106355309486389,0.2201228141784668,0.7311951518058777,0.13450215756893158,0.4634545147418976,0.3578948974609375,0.9946718811988831,-0.30635854601860046,0.8852512240409851,0.2233884185552597,0.7332378029823303,0.13153286278247833,0.46303170919418335,0.30788978934288025,0.9096009731292725,-0.05654393509030342,0.9997616410255432,0.2929282486438751,0.8731117248535156,0.05669238418340683,0.9994913339614868,0.22270813584327698,0.9028408527374268,-0.11333068460226059,0.8985539078712463,0.21890789270401,0.8901642560958862,-0.002429303014650941,0.47074630856513977,0.14475229382514954,0.9404259324073792,-0.10565236955881119,0.8495354056358337,0.1478998214006424,0.9306462407112122,-0.004113131668418646,0.4950375556945801,0.13446709513664246,0.9600151181221008,-0.10606179386377335,0.8586969971656799,0.13771262764930725,0.9435397386550903,-0.00578979542478919,0.5748828649520874,0.1144678145647049,0.9079708456993103,-0.1631438285112381,0.872387170791626,0.12001437693834305,0.9066987633705139,-0.04833104833960533,0.5707325339317322
240,0.2961748242378235,0.7525582313537598,-0.20826253294944763,0.9996394515037537,0.3014882206916809,0.7428136467933655,-0.2171022593975067,0.999666154384613,0.3038443624973297,0.7432228326797485,-0.21707478165626526,0.9996634721755981,0.3063158392906189,0.743590772151947,-0.21714608371257782,0.9997521042823792,0.2986348569393158,0.7411561012268066,-0.20193396508693695,0.9995407462120056,0.29861608147621155,0.7404208779335022,-0.2020394504070282,0.9994930624961853,0.29873645305633545,0.7396615743637085,-0.20209310948848724,0.9995912909507751,0.3176094591617584,0.7453866004943848,-0.21959885954856873,0.9996825456619263,0.30968108773231506,0.7392498254776001,-0.15207844972610474,0.9995211958885193,0.3016739785671234,0.7621718645095825,-0.20565086603164673,0.9996792674064636,0.2978616952896118,0.7591462135314941,-0.18596239387989044,0.9994474649429321,0.34441664814949036,0.812608003616333,-0.21219293773174286,0.9999775290489197,0.30401310324668884,0.7511456608772278,-0.07375211268663406,0.9993749260902405,0.35259291529655457,0.8916433453559875,-0.2391427457332611,0.9832119941711426,0.27141252160072327,0.7353529334068298,0.03495628759264946,0.507777750492096,0.35964491963386536,0.9791609048843384,-0.2853463590145111,0.949134349822998,0.23880736529827118,0.7234095335006714,0.11562398821115494,0.5216121673583984,0.3683778643608093,0.9965335130691528,-0.3038683533668518,0.913697361946106,0.2304431051015854,0.7199676632881165,0.130011186003685,0.4821324944496155,0.3622303307056427,0.9985376000404358,-0.3209938704967499,0.9160922765731812,0.23005175590515137,0.720855176448822,0.11167660355567932,0.482773095369339,0.35777583718299866,0.9942536354064941,-0.293026864528656,0.8928080797195435,0.2329746037721634,0.7230306267738342,0.10937250405550003,0.4832468628883362,0.3081097900867462,0.9074638485908508,-0.05018448829650879,0.9997620582580566,0.29190999269485474,0.8725065588951111,0.05029197409749031,0.9995243549346924,0.22265490889549255,0.9021911025047302,-0.08829186856746674,0.8959735631942749,0.2169765830039978,0.8901680707931519,0.008423778228461742,0.5005955100059509,0.1466706246137619,0.9379873275756836,-0.07873490452766418,0.8569937348365784,0.14293061196804047,0.9322941899299622,0.02292843908071518,0.5175957679748535,0.13698522746562958,0.9587215185165405,-0.08660642057657242,0.8647385835647583,0.13436605036258698,0.9458810687065125,0.02278965897858143,0.586033284664154,0.11648263782262802,0.908622682094574,-0.10364378243684769,0.8781604766845703,0.11414934694766998,0.9063014388084412,-0.01746806688606739,0.5921648144721985
241,0.30556145310401917,0.7500779032707214,-0.21761943399906158,0.9996752142906189,0.31141266226768494,0.7427205443382263,-0.22582074999809265,0.9996991753578186,0.31402748823165894,0.7430536150932312,-0.22580598294734955,0.9996967315673828,0.316612184047699,0.7433700561523438,-0.22589921951293945,0.9997767210006714,0.30792850255966187,0.7402613162994385,-0.2100253403186798,0.9995859265327454,0.30775704979896545,0.7393254041671753,-0.21010595560073853,0.9995424151420593,0.3076988160610199,0.7383657097816467,-0.21011272072792053,0.9996311068534851,0.3274023234844208,0.7451494932174683,-0.2229664921760559,0.9997141361236572,0.3182457983493805,0.7386032342910767,-0.15273143351078033,0.9995679259300232,0.3108788728713989,0.7596434950828552,-0.21252362430095673,0.9997112154960632,0.30657413601875305,0.7555795311927795,-0.1921692043542862,0.9995023608207703,0.34845367074012756,0.8125321269035339,-0.21541161835193634,0.9999796748161316,0.31355494260787964,0.7447165846824646,-0.06642652302980423,0.9994364380836487,0.3564605414867401,0.8912642002105713,-0.24067775905132294,0.9848425388336182,0.2731713652610779,0.7249429225921631,0.0315246619284153,0.5473955273628235,0.36246633529663086,0.9796100854873657,-0.2855027914047241,0.9538745880126953,0.24655626714229584,0.7139644026756287,0.09397348761558533,0.5547783970832825,0.37149128317832947,0.9957867860794067,-0.30492204427719116,0.9211686849594116,0.23635296523571014,0.7113232016563416,0.10599120706319809,0.5090033411979675,0.3653731346130371,0.9995651841163635,-0.32178059220314026,0.9234007000923157,0.23907402157783508,0.7132600545883179,0.08675988763570786,0.5105187892913818,0.3606507480144501,0.9946487545967102,-0.29279616475105286,0.902076244354248,0.24218112230300903,0.7156479954719543,0.08748512715101242,0.5112603306770325,0.3076575994491577,0.9023566246032715,-0.052366141229867935,0.9997828602790833,0.2912127375602722,0.8697007894515991,0.052463747560977936,0.9995706081390381,0.21974274516105652,0.8991450071334839,-0.08222837746143341,0.9010241627693176,0.215546116232872,0.8880466222763062,0.008768527768552303,0.5431908965110779,0.15062284469604492,0.931181788444519,0.025831108912825584,0.8589043617248535,0.1412644237279892,0.932549774646759,0.026526719331741333,0.5510280132293701,0.14372791349887848,0.9501688480377197,0.0380469411611557,0.8669954538345337,0.13440637290477753,0.9478665590286255,0.02768060564994812,0.6068369746208191,0.12168046087026596,0.902970016002655,0.027680179104208946,0.8780627250671387,0.11577080935239792,0.9004460573196411,4.3431922676973045e-05,0.6198022961616516
242,0.3134506642818451,0.7481120824813843,-0.2089611142873764,0.9997065663337708,0.31941667199134827,0.7421925663948059,-0.21709950268268585,0.9997280836105347,0.32187017798423767,0.7428871989250183,-0.21709007024765015,0.9997257590293884,0.324411004781723,0.7432845830917358,-0.21718479692935944,0.9997984766960144,0.3163464367389679,0.7390913963317871,-0.20146630704402924,0.9996249079704285,0.3162623643875122,0.7380648851394653,-0.20153863728046417,0.9995839595794678,0.3163115680217743,0.7370378375053406,-0.20155321061611176,0.9996645450592041,0.3354710042476654,0.7448541522026062,-0.21434982120990753,0.9997420907020569,0.32665809988975525,0.7378465533256531,-0.1448778212070465,0.9996073842048645,0.3180181384086609,0.7574649453163147,-0.20396843552589417,0.9997395873069763,0.3142392337322235,0.7533366680145264,-0.18374665081501007,0.9995495676994324,0.3523842394351959,0.812675416469574,-0.20715050399303436,0.9999814629554749,0.3226228654384613,0.7431385517120361,-0.06160012260079384,0.9994862675666809,0.3584635555744171,0.8911148309707642,-0.23532149195671082,0.9862661957740784,0.2852227985858917,0.7196015119552612,0.023707477375864983,0.5695928335189819,0.3623652160167694,0.9784664511680603,-0.2785806953907013,0.9578563570976257,0.26447370648384094,0.7083399891853333,0.07142713665962219,0.5632075667381287,0.3704141676425934,0.9935449361801147,-0.29890790581703186,0.9270148277282715,0.2592495083808899,0.7054530382156372,0.0796777680516243,0.5079053640365601,0.36462506651878357,0.997977614402771,-0.3155346214771271,0.9292359352111816,0.26095354557037354,0.7069931626319885,0.06317126750946045,0.5092722773551941,0.36021608114242554,0.9930944442749023,-0.2860473096370697,0.90953129529953,0.2626153528690338,0.7097036838531494,0.06510894745588303,0.5125776529312134,0.30715033411979675,0.8995266556739807,-0.05360770598053932,0.99979168176651,0.29076820611953735,0.8668873906135559,0.05369015783071518,0.9996015429496765,0.21769073605537415,0.8969706892967224,-0.0693335235118866,0.9030168652534485,0.2140529602766037,0.8826331496238708,0.0141548877581954,0.574273407459259,0.14017687737941742,0.9295369386672974,-0.009799296036362648,0.8698799014091492,0.14092124998569489,0.9275112748146057,0.05123118683695793,0.5705823302268982,0.1331212967634201,0.9505386352539062,-0.0033193978015333414,0.8762007355690002,0.13748054206371307,0.948004424571991,0.054180312901735306,0.6189923882484436,0.11536740511655807,0.8997632265090942,0.01740221306681633,0.8859384655952454,0.11718975007534027,0.8985121250152588,0.02619650401175022,0.6364267468452454
